time,open,high,low,close,tick_volume,spread,real_volume,point
2024-08-06 00:00:00,2404.865,2418.371,2404.515,2412.389,23063,0,0,0.001
2024-08-06 02:00:00,2412.36,2413.267,2405.825,2409.017,16022,0,0,0.001
2024-08-06 04:00:00,2409.013,2412.647,2398.107,2398.771,18455,0,0,0.001
2024-08-06 06:00:00,2398.867,2410.675,2394.78,2409.835,26976,0,0,0.001
2024-08-06 08:00:00,2409.935,2415.536,2408.073,2413.296,16463,0,0,0.001
2024-08-06 10:00:00,2413.285,2416.344,2410.104,2410.955,15051,0,0,0.001
2024-08-06 12:00:00,2410.996,2412.258,2388.773,2395.634,37134,0,0,0.001
2024-08-06 14:00:00,2395.604,2403.207,2381.404,2387.536,38794,0,0,0.001
2024-08-06 16:00:00,2387.571,2393.474,2385.548,2391.899,17476,0,0,0.001
2024-08-06 18:00:00,2391.865,2396.014,2386.377,2387.732,12599,0,0,0.001
2024-08-06 20:00:00,2387.759,2389.535,2386.829,2389.141,3906,0,0,0.001
2024-08-06 22:00:00,2389.898,2390.487,2382.754,2383.788,7586,0,0,0.001
2024-08-07 00:00:00,2383.723,2387.568,2378.931,2384.017,22530,0,0,0.001
2024-08-07 02:00:00,2383.97,2388.44,2380.882,2385.948,19560,0,0,0.001
2024-08-07 04:00:00,2385.985,2396.24,2385.687,2391.382,14653,0,0,0.001
2024-08-07 06:00:00,2391.422,2397.582,2387.972,2389.31,16069,0,0,0.001
2024-08-07 08:00:00,2389.353,2396.445,2388.22,2394.318,13030,0,0,0.001
2024-08-07 10:00:00,2394.368,2402.392,2393.143,2401.154,12456,0,0,0.001
2024-08-07 12:00:00,2401.148,2407.059,2396.933,2400.04,20681,0,0,0.001
2024-08-07 14:00:00,2399.951,2403.403,2391.932,2394.524,22910,0,0,0.001
2024-08-07 16:00:00,2394.45,2399.748,2389.415,2389.872,14373,0,0,0.001
2024-08-07 18:00:00,2389.825,2391.67,2383.782,2385.719,14149,0,0,0.001
2024-08-07 20:00:00,2385.67,2387.382,2381.674,2382.762,3965,0,0,0.001
2024-08-07 22:00:00,2382.322,2385.902,2380.884,2384.791,7798,0,0,0.001
2024-08-08 00:00:00,2384.835,2391.314,2383.283,2386.83,17630,0,0,0.001
2024-08-08 02:00:00,2386.795,2394.729,2386.268,2394.35,11944,0,0,0.001
2024-08-08 04:00:00,2394.316,2396.377,2392.407,2395.252,11596,0,0,0.001
2024-08-08 06:00:00,2395.29,2400.676,2392.657,2396.736,16175,0,0,0.001
2024-08-08 08:00:00,2396.786,2398.968,2392.838,2396.19,11454,0,0,0.001
2024-08-08 10:00:00,2396.2,2413.632,2396.187,2412.192,16397,0,0,0.001
2024-08-08 12:00:00,2412.152,2415.554,2402.295,2414.156,31953,0,0,0.001
2024-08-08 14:00:00,2414.157,2424.365,2409.228,2418.686,29100,0,0,0.001
2024-08-08 16:00:00,2418.645,2424.942,2415.725,2423.551,14944,0,0,0.001
2024-08-08 18:00:00,2423.534,2426.361,2421.498,2423.533,10222,0,0,0.001
2024-08-08 20:00:00,2423.55,2427.681,2422.962,2427.136,3300,0,0,0.001
2024-08-08 22:00:00,2426.817,2427.818,2422.829,2424.595,6742,0,0,0.001
2024-08-09 00:00:00,2424.519,2427.676,2420.066,2427.199,13733,0,0,0.001
2024-08-09 02:00:00,2427.208,2429.0,2419.222,2421.089,11915,0,0,0.001
2024-08-09 04:00:00,2421.046,2424.51,2417.114,2417.171,11019,0,0,0.001
2024-08-09 06:00:00,2417.128,2427.054,2416.829,2423.128,12872,0,0,0.001
2024-08-09 08:00:00,2423.183,2426.785,2422.205,2423.559,11005,0,0,0.001
2024-08-09 10:00:00,2423.584,2432.64,2422.993,2426.761,12779,0,0,0.001
2024-08-09 12:00:00,2426.734,2433.185,2420.955,2426.738,25198,0,0,0.001
2024-08-09 14:00:00,2426.617,2435.981,2425.327,2431.47,21152,0,0,0.001
2024-08-09 16:00:00,2431.514,2437.055,2427.48,2430.564,12683,0,0,0.001
2024-08-09 18:00:00,2430.573,2430.92,2427.157,2429.079,9575,0,0,0.001
2024-08-09 20:00:00,2429.118,2431.172,2429.118,2430.805,3046,0,0,0.001
2024-08-11 22:00:00,2428.332,2433.24,2427.262,2427.927,6495,0,0,0.001
2024-08-12 00:00:00,2427.928,2430.315,2424.666,2425.985,9341,0,0,0.001
2024-08-12 02:00:00,2425.971,2429.39,2423.825,2428.572,9185,0,0,0.001
2024-08-12 04:00:00,2428.529,2435.04,2428.192,2434.595,9060,0,0,0.001
2024-08-12 06:00:00,2434.655,2442.891,2433.567,2441.573,11484,0,0,0.001
2024-08-12 08:00:00,2441.614,2445.058,2439.576,2442.604,11042,0,0,0.001
2024-08-12 10:00:00,2442.705,2444.694,2439.647,2441.498,10589,0,0,0.001
2024-08-12 12:00:00,2441.506,2457.466,2441.409,2454.182,18805,0,0,0.001
2024-08-12 14:00:00,2454.137,2460.686,2444.5,2459.78,23084,0,0,0.001
2024-08-12 16:00:00,2459.771,2468.593,2458.93,2467.11,13521,0,0,0.001
2024-08-12 18:00:00,2467.15,2472.194,2466.344,2470.473,9728,0,0,0.001
2024-08-12 20:00:00,2470.446,2473.189,2470.413,2472.391,2746,0,0,0.001
2024-08-12 22:00:00,2470.85,2476.033,2470.151,2475.536,6114,0,0,0.001
2024-08-13 00:00:00,2475.58,2476.963,2460.827,2466.357,15883,0,0,0.001
2024-08-13 02:00:00,2466.323,2467.731,2461.337,2463.444,11209,0,0,0.001
2024-08-13 04:00:00,2463.513,2465.008,2458.493,2462.736,10482,0,0,0.001
2024-08-13 06:00:00,2462.788,2466.176,2460.773,2464.26,11692,0,0,0.001
2024-08-13 08:00:00,2464.302,2464.371,2458.834,2460.701,10218,0,0,0.001
2024-08-13 10:00:00,2460.693,2466.607,2459.411,2465.768,11251,0,0,0.001
2024-08-13 12:00:00,2465.797,2475.678,2458.866,2472.879,25632,0,0,0.001
2024-08-13 14:00:00,2472.843,2473.218,2464.03,2468.627,18189,0,0,0.001
2024-08-13 16:00:00,2468.6,2471.086,2465.887,2467.594,11176,0,0,0.001
2024-08-13 18:00:00,2467.634,2468.916,2462.235,2466.912,9785,0,0,0.001
2024-08-13 20:00:00,2466.922,2467.84,2464.531,2465.234,3054,0,0,0.001
2024-08-13 22:00:00,2466.709,2466.906,2462.942,2464.06,5083,0,0,0.001
2024-08-14 00:00:00,2464.104,2472.49,2463.928,2465.427,13208,0,0,0.001
2024-08-14 02:00:00,2465.397,2465.741,2455.271,2460.792,16747,0,0,0.001
2024-08-14 04:00:00,2460.815,2462.941,2459.259,2462.052,9780,0,0,0.001
2024-08-14 06:00:00,2462.089,2471.903,2460.298,2470.85,13794,0,0,0.001
2024-08-14 08:00:00,2470.822,2478.789,2468.677,2472.817,13966,0,0,0.001
2024-08-14 10:00:00,2472.839,2476.161,2470.472,2474.696,11025,0,0,0.001
2024-08-14 12:00:00,2474.735,2480.064,2449.324,2457.428,48201,0,0,0.001
2024-08-14 14:00:00,2457.401,2458.345,2442.008,2444.024,35005,0,0,0.001
2024-08-14 16:00:00,2443.972,2445.485,2437.995,2441.554,16285,0,0,0.001
2024-08-14 18:00:00,2441.593,2448.449,2440.632,2447.2,10268,0,0,0.001
2024-08-14 20:00:00,2447.13,2448.367,2446.529,2447.929,2657,0,0,0.001
2024-08-14 22:00:00,2447.749,2449.483,2446.433,2449.408,4981,0,0,0.001
2024-08-15 00:00:00,2449.396,2454.27,2448.211,2450.656,14545,0,0,0.001
2024-08-15 02:00:00,2450.696,2454.336,2449.759,2453.681,10484,0,0,0.001
2024-08-15 04:00:00,2453.709,2455.482,2450.28,2453.811,10152,0,0,0.001
2024-08-15 06:00:00,2453.863,2458.774,2452.711,2455.71,13531,0,0,0.001
2024-08-15 08:00:00,2455.701,2457.282,2453.532,2456.734,10390,0,0,0.001
2024-08-15 10:00:00,2456.77,2464.147,2456.77,2463.533,11524,0,0,0.001
2024-08-15 12:00:00,2463.581,2470.095,2432.094,2444.43,56337,0,0,0.001
2024-08-15 14:00:00,2444.46,2459.628,2444.46,2458.339,31502,0,0,0.001
2024-08-15 16:00:00,2458.394,2459.952,2453.4,2455.418,13428,0,0,0.001
2024-08-15 18:00:00,2455.434,2461.631,2454.027,2455.566,9987,0,0,0.001
2024-08-15 20:00:00,2455.52,2457.49,2454.672,2456.457,3082,0,0,0.001
2024-08-15 22:00:00,2455.96,2458.259,2454.397,2457.298,4705,0,0,0.001
2024-08-16 00:00:00,2457.309,2460.057,2455.676,2457.382,10118,0,0,0.001
2024-08-16 02:00:00,2457.312,2457.716,2450.7,2452.465,11046,0,0,0.001
2024-08-16 04:00:00,2452.42,2456.317,2451.917,2455.681,7910,0,0,0.001
2024-08-16 06:00:00,2455.694,2464.509,2451.07,2461.983,12458,0,0,0.001
2024-08-16 08:00:00,2462.052,2464.325,2459.109,2463.275,10284,0,0,0.001
2024-08-16 10:00:00,2463.315,2472.314,2462.785,2472.113,12714,0,0,0.001
2024-08-16 12:00:00,2472.074,2500.52,2471.251,2494.759,34249,0,0,0.001
2024-08-16 14:00:00,2494.757,2495.084,2477.462,2491.691,30112,0,0,0.001
2024-08-16 16:00:00,2491.731,2500.162,2491.651,2499.698,14301,0,0,0.001
2024-08-16 18:00:00,2499.707,2508.998,2498.403,2507.862,11807,0,0,0.001
2024-08-16 20:00:00,2507.916,2509.783,2505.539,2507.82,4248,0,0,0.001
2024-08-18 22:00:00,2506.461,2506.778,2502.271,2506.414,7373,0,0,0.001
2024-08-19 00:00:00,2506.42,2506.771,2494.933,2498.174,18427,0,0,0.001
2024-08-19 02:00:00,2498.117,2505.829,2496.129,2503.22,13281,0,0,0.001
2024-08-19 04:00:00,2503.201,2504.737,2498.768,2501.088,11194,0,0,0.001
2024-08-19 06:00:00,2501.103,2505.183,2499.632,2502.992,13265,0,0,0.001
2024-08-19 08:00:00,2502.945,2507.181,2499.725,2499.947,10337,0,0,0.001
2024-08-19 10:00:00,2499.901,2500.084,2486.483,2494.391,14206,0,0,0.001
2024-08-19 12:00:00,2494.415,2495.847,2485.614,2494.651,21415,0,0,0.001
2024-08-19 14:00:00,2494.618,2505.947,2493.842,2503.934,20215,0,0,0.001
2024-08-19 16:00:00,2503.898,2507.482,2500.634,2503.153,12450,0,0,0.001
2024-08-19 18:00:00,2503.145,2505.899,2502.372,2505.437,8027,0,0,0.001
2024-08-19 20:00:00,2505.502,2505.637,2503.332,2504.052,2175,0,0,0.001
2024-08-19 22:00:00,2503.234,2504.578,2502.044,2503.544,4207,0,0,0.001
2024-08-20 00:00:00,2503.554,2508.289,2501.168,2502.0,11582,0,0,0.001
2024-08-20 02:00:00,2501.962,2502.466,2498.632,2501.778,10576,0,0,0.001
2024-08-20 04:00:00,2501.789,2503.709,2499.374,2499.442,7921,0,0,0.001
2024-08-20 06:00:00,2499.472,2515.223,2497.283,2514.878,14163,0,0,0.001
2024-08-20 08:00:00,2514.905,2525.197,2514.293,2521.747,18025,0,0,0.001
2024-08-20 10:00:00,2521.703,2527.171,2521.089,2526.224,11201,0,0,0.001
2024-08-20 12:00:00,2526.267,2531.668,2519.858,2529.864,24941,0,0,0.001
2024-08-20 14:00:00,2529.909,2530.261,2505.759,2508.518,31762,0,0,0.001
2024-08-20 16:00:00,2508.549,2513.239,2500.829,2510.524,16938,0,0,0.001
2024-08-20 18:00:00,2510.496,2515.521,2509.241,2514.951,9050,0,0,0.001
2024-08-20 20:00:00,2514.994,2516.937,2513.803,2513.981,2409,0,0,0.001
2024-08-20 22:00:00,2513.347,2516.121,2512.724,2512.964,4675,0,0,0.001
2024-08-21 00:00:00,2512.976,2517.118,2510.776,2516.915,11775,0,0,0.001
2024-08-21 02:00:00,2516.92,2519.942,2512.959,2517.386,11008,0,0,0.001
2024-08-21 04:00:00,2517.433,2518.425,2513.776,2515.191,8659,0,0,0.001
2024-08-21 06:00:00,2515.225,2519.617,2508.059,2509.751,13692,0,0,0.001
2024-08-21 08:00:00,2509.723,2512.362,2504.467,2505.652,11182,0,0,0.001
2024-08-21 10:00:00,2505.614,2513.321,2504.418,2511.823,10651,0,0,0.001
2024-08-21 12:00:00,2511.781,2513.733,2497.895,2503.001,21820,0,0,0.001
2024-08-21 14:00:00,2502.952,2511.059,2493.644,2508.41,36026,0,0,0.001
2024-08-21 16:00:00,2508.369,2511.403,2503.051,2509.433,12262,0,0,0.001
2024-08-21 18:00:00,2509.398,2519.167,2509.398,2511.559,12923,0,0,0.001
2024-08-21 20:00:00,2511.513,2512.455,2509.759,2512.061,3157,0,0,0.001
2024-08-21 22:00:00,2511.984,2514.424,2511.409,2512.783,4181,0,0,0.001
2024-08-22 00:00:00,2512.732,2514.701,2507.032,2507.645,10634,0,0,0.001
2024-08-22 02:00:00,2507.664,2508.673,2499.852,2502.329,12812,0,0,0.001
2024-08-22 04:00:00,2502.344,2506.286,2499.184,2505.495,9237,0,0,0.001
2024-08-22 06:00:00,2505.511,2510.597,2503.503,2507.102,14308,0,0,0.001
2024-08-22 08:00:00,2507.104,2507.994,2501.049,2507.223,12244,0,0,0.001
2024-08-22 10:00:00,2507.267,2509.122,2498.061,2499.444,11666,0,0,0.001
2024-08-22 12:00:00,2499.502,2504.181,2482.982,2487.915,28473,0,0,0.001
2024-08-22 14:00:00,2487.887,2487.887,2470.801,2481.794,30060,0,0,0.001
2024-08-22 16:00:00,2481.842,2485.95,2479.543,2482.207,13712,0,0,0.001
2024-08-22 18:00:00,2482.253,2484.789,2478.491,2482.983,10131,0,0,0.001
2024-08-22 20:00:00,2483.021,2484.853,2482.373,2484.319,3240,0,0,0.001
2024-08-22 22:00:00,2484.521,2487.582,2484.37,2487.564,3456,0,0,0.001
2024-08-23 00:00:00,2487.574,2492.189,2486.469,2490.801,12207,0,0,0.001
2024-08-23 02:00:00,2490.841,2493.753,2486.643,2493.17,10772,0,0,0.001
2024-08-23 04:00:00,2493.153,2495.754,2491.107,2491.8,8790,0,0,0.001
2024-08-23 06:00:00,2491.78,2494.638,2490.54,2493.384,11608,0,0,0.001
2024-08-23 08:00:00,2493.338,2501.873,2492.991,2498.976,11076,0,0,0.001
2024-08-23 10:00:00,2498.931,2502.502,2495.597,2501.571,10190,0,0,0.001
2024-08-23 12:00:00,2501.557,2503.903,2494.453,2498.532,17571,0,0,0.001
2024-08-23 14:00:00,2498.616,2518.35,2497.803,2509.845,45751,0,0,0.001
2024-08-23 16:00:00,2509.884,2513.242,2501.706,2510.918,17231,0,0,0.001
2024-08-23 18:00:00,2510.908,2512.802,2507.84,2510.772,9567,0,0,0.001
2024-08-23 20:00:00,2510.745,2512.46,2509.532,2512.357,3097,0,0,0.001
2024-08-25 22:00:00,2512.067,2516.683,2511.068,2515.917,7415,0,0,0.001
2024-08-26 00:00:00,2515.903,2517.001,2510.558,2513.344,14152,0,0,0.001
2024-08-26 02:00:00,2513.377,2515.339,2509.33,2509.769,9661,0,0,0.001
2024-08-26 04:00:00,2509.739,2511.253,2508.646,2510.593,8794,0,0,0.001
2024-08-26 06:00:00,2510.571,2521.82,2509.774,2521.408,14588,0,0,0.001
2024-08-26 08:00:00,2521.412,2525.778,2520.702,2524.979,11766,0,0,0.001
2024-08-26 10:00:00,2524.992,2526.906,2520.884,2526.533,12466,0,0,0.001
2024-08-26 12:00:00,2526.467,2527.009,2515.435,2515.892,24451,0,0,0.001
2024-08-26 14:00:00,2515.914,2519.018,2510.578,2515.782,23096,0,0,0.001
2024-08-26 16:00:00,2515.787,2523.391,2513.518,2518.04,12749,0,0,0.001
2024-08-26 18:00:00,2518.037,2520.967,2515.489,2518.169,8986,0,0,0.001
2024-08-26 20:00:00,2518.206,2519.095,2517.424,2518.229,2382,0,0,0.001
2024-08-26 22:00:00,2517.94,2518.051,2515.406,2515.511,3602,0,0,0.001
2024-08-27 00:00:00,2515.512,2516.709,2508.229,2509.763,11588,0,0,0.001
2024-08-27 02:00:00,2509.765,2510.351,2505.816,2508.973,10748,0,0,0.001
2024-08-27 04:00:00,2509.008,2513.792,2506.177,2513.497,9916,0,0,0.001
2024-08-27 06:00:00,2513.539,2517.561,2504.575,2504.988,16159,0,0,0.001
2024-08-27 08:00:00,2504.885,2513.745,2503.456,2508.943,14137,0,0,0.001
2024-08-27 10:00:00,2508.917,2512.454,2506.851,2511.479,12261,0,0,0.001
2024-08-27 12:00:00,2511.444,2515.134,2503.436,2512.41,23363,0,0,0.001
2024-08-27 14:00:00,2512.29,2520.38,2507.741,2512.134,25145,0,0,0.001
2024-08-27 16:00:00,2512.107,2521.725,2509.83,2520.038,13104,0,0,0.001
2024-08-27 18:00:00,2520.014,2525.938,2519.856,2525.097,10049,0,0,0.001
2024-08-27 20:00:00,2525.062,2525.998,2523.78,2524.577,2907,0,0,0.001
2024-08-27 22:00:00,2524.984,2529.043,2524.123,2525.269,5510,0,0,0.001
2024-08-28 00:00:00,2525.223,2525.813,2516.802,2517.081,11004,0,0,0.001
2024-08-28 02:00:00,2517.095,2518.51,2513.168,2515.861,10489,0,0,0.001
2024-08-28 04:00:00,2515.824,2516.16,2505.415,2505.705,12174,0,0,0.001
2024-08-28 06:00:00,2505.674,2511.304,2503.219,2509.984,9625,0,0,0.001
2024-08-28 08:00:00,2509.942,2511.432,2505.961,2510.114,11162,0,0,0.001
2024-08-28 10:00:00,2510.154,2510.477,2500.69,2501.485,12772,0,0,0.001
2024-08-28 12:00:00,2501.445,2510.689,2493.498,2506.588,26581,0,0,0.001
2024-08-28 14:00:00,2506.551,2510.253,2503.957,2506.141,19712,0,0,0.001
2024-08-28 16:00:00,2506.182,2506.503,2496.364,2505.332,14295,0,0,0.001
2024-08-28 18:00:00,2505.377,2509.591,2503.595,2507.607,9781,0,0,0.001
2024-08-28 20:00:00,2507.643,2508.595,2502.76,2504.362,3856,0,0,0.001
2024-08-28 22:00:00,2505.235,2508.703,2504.918,2508.11,6042,0,0,0.001
2024-08-29 00:00:00,2508.08,2515.359,2507.977,2513.185,11944,0,0,0.001
2024-08-29 02:00:00,2513.182,2516.771,2511.603,2516.543,9284,0,0,0.001
2024-08-29 04:00:00,2516.591,2519.93,2513.806,2518.728,9683,0,0,0.001
2024-08-29 06:00:00,2518.695,2521.164,2515.158,2519.091,12248,0,0,0.001
2024-08-29 08:00:00,2519.125,2524.411,2515.043,2522.935,14096,0,0,0.001
2024-08-29 10:00:00,2522.965,2524.446,2519.046,2519.883,12041,0,0,0.001
2024-08-29 12:00:00,2519.874,2520.21,2503.558,2516.813,31997,0,0,0.001
2024-08-29 14:00:00,2516.861,2525.696,2514.355,2522.535,22561,0,0,0.001
2024-08-29 16:00:00,2522.507,2528.669,2517.418,2525.786,13132,0,0,0.001
2024-08-29 18:00:00,2525.801,2526.418,2520.851,2521.178,11475,0,0,0.001
2024-08-29 20:00:00,2521.216,2522.313,2520.636,2521.459,2719,0,0,0.001
2024-08-29 22:00:00,2520.922,2521.831,2518.894,2519.613,3974,0,0,0.001
2024-08-30 00:00:00,2519.6,2520.053,2514.384,2516.107,11027,0,0,0.001
2024-08-30 02:00:00,2516.019,2517.908,2512.292,2513.557,10017,0,0,0.001
2024-08-30 04:00:00,2513.533,2516.314,2512.14,2513.81,9379,0,0,0.001
2024-08-30 06:00:00,2513.805,2524.103,2513.107,2519.369,15907,0,0,0.001
2024-08-30 08:00:00,2519.356,2526.914,2518.834,2524.218,11483,0,0,0.001
2024-08-30 10:00:00,2524.192,2524.811,2514.987,2519.523,12300,0,0,0.001
2024-08-30 12:00:00,2519.485,2524.76,2512.858,2515.457,30461,0,0,0.001
2024-08-30 14:00:00,2515.485,2518.421,2500.233,2502.501,33234,0,0,0.001
2024-08-30 16:00:00,2502.465,2506.045,2494.086,2499.508,19177,0,0,0.001
2024-08-30 18:00:00,2499.536,2504.75,2498.286,2502.343,11768,0,0,0.001
2024-08-30 20:00:00,2502.304,2503.578,2501.838,2503.342,3429,0,0,0.001
2024-09-01 22:00:00,2502.485,2504.76,2501.942,2502.98,5448,0,0,0.001
2024-09-02 00:00:00,2502.983,2504.98,2496.642,2498.011,11979,0,0,0.001
2024-09-02 02:00:00,2498.008,2498.269,2489.977,2496.228,13648,0,0,0.001
2024-09-02 04:00:00,2496.208,2499.532,2495.191,2496.457,9022,0,0,0.001
2024-09-02 06:00:00,2496.451,2501.457,2495.859,2498.157,12552,0,0,0.001
2024-09-02 08:00:00,2498.209,2507.31,2497.25,2498.888,12757,0,0,0.001
2024-09-02 10:00:00,2498.851,2502.055,2497.082,2499.814,9904,0,0,0.001
2024-09-02 12:00:00,2499.774,2503.231,2498.525,2499.94,12334,0,0,0.001
2024-09-02 14:00:00,2499.92,2502.489,2497.672,2501.485,10251,0,0,0.001
2024-09-02 16:00:00,2501.49,2501.902,2498.581,2500.085,4070,0,0,0.001
2024-09-02 22:00:00,2499.525,2499.708,2496.49,2497.242,3832,0,0,0.001
2024-09-03 00:00:00,2497.247,2497.701,2489.66,2493.699,12583,0,0,0.001
2024-09-03 02:00:00,2493.712,2496.416,2492.414,2494.717,11887,0,0,0.001
