time,open,high,low,close,tick_volume,spread,real_volume,point
2024-07-30 20:00:00,2406.975,2412.878,2406.947,2411.824,2869,0,0,0.001
2024-07-30 20:30:00,2411.895,2411.994,2409.072,2411.011,1989,0,0,0.001
2024-07-30 22:00:00,2409.447,2410.926,2408.887,2409.319,1474,0,0,0.001
2024-07-30 22:30:00,2409.366,2409.592,2408.001,2409.19,1399,0,0,0.001
2024-07-30 23:00:00,2409.225,2409.813,2408.499,2409.503,1485,0,0,0.001
2024-07-30 23:30:00,2409.463,2410.274,2409.097,2409.807,1609,0,0,0.001
2024-07-31 00:00:00,2409.81,2410.034,2407.818,2408.598,1994,0,0,0.001
2024-07-31 00:30:00,2408.631,2409.755,2408.284,2408.966,1994,0,0,0.001
2024-07-31 01:00:00,2408.919,2409.779,2403.877,2407.545,4110,0,0,0.001
2024-07-31 01:30:00,2407.55,2412.233,2406.721,2409.132,5254,0,0,0.001
2024-07-31 02:00:00,2409.071,2409.395,2404.321,2406.961,3912,0,0,0.001
2024-07-31 02:30:00,2406.914,2407.644,2404.085,2407.383,3194,0,0,0.001
2024-07-31 03:00:00,2407.377,2418.29,2407.162,2417.924,5114,0,0,0.001
2024-07-31 03:30:00,2417.881,2419.165,2415.706,2416.442,4161,0,0,0.001
2024-07-31 04:00:00,2416.473,2417.322,2414.427,2416.733,3458,0,0,0.001
2024-07-31 04:30:00,2416.727,2421.395,2416.026,2421.136,2614,0,0,0.001
2024-07-31 05:00:00,2421.136,2421.494,2418.109,2420.849,2400,0,0,0.001
2024-07-31 05:30:00,2420.849,2422.2,2417.296,2417.793,3673,0,0,0.001
2024-07-31 06:00:00,2417.752,2423.855,2416.404,2423.752,3842,0,0,0.001
2024-07-31 06:30:00,2423.795,2425.51,2420.215,2421.278,3697,0,0,0.001
2024-07-31 07:00:00,2421.322,2421.909,2416.454,2417.248,3683,0,0,0.001
2024-07-31 07:30:00,2417.249,2419.512,2415.85,2417.175,3509,0,0,0.001
2024-07-31 08:00:00,2417.137,2418.533,2416.208,2416.973,3714,0,0,0.001
2024-07-31 08:30:00,2416.931,2421.732,2415.436,2421.41,3187,0,0,0.001
2024-07-31 09:00:00,2421.434,2422.301,2418.962,2419.342,2649,0,0,0.001
2024-07-31 09:30:00,2419.295,2421.374,2417.816,2420.953,2258,0,0,0.001
2024-07-31 10:00:00,2420.984,2422.893,2418.769,2419.247,2575,0,0,0.001
2024-07-31 10:30:00,2419.276,2420.273,2417.568,2418.5,2499,0,0,0.001
2024-07-31 11:00:00,2418.406,2421.042,2418.092,2419.605,2713,0,0,0.001
2024-07-31 11:30:00,2419.639,2423.239,2418.826,2419.576,2987,0,0,0.001
2024-07-31 12:00:00,2419.629,2421.263,2417.27,2420.498,4579,0,0,0.001
2024-07-31 12:30:00,2420.5,2423.017,2418.682,2420.467,5577,0,0,0.001
2024-07-31 13:00:00,2420.479,2421.632,2417.811,2419.824,4678,0,0,0.001
2024-07-31 13:30:00,2419.857,2427.556,2419.857,2426.116,6268,0,0,0.001
2024-07-31 14:00:00,2426.192,2428.991,2421.431,2422.982,7314,0,0,0.001
2024-07-31 14:30:00,2422.99,2425.023,2419.155,2422.335,5357,0,0,0.001
2024-07-31 15:00:00,2422.385,2424.028,2420.009,2420.455,4443,0,0,0.001
2024-07-31 15:30:00,2420.497,2424.279,2420.441,2423.098,3542,0,0,0.001
2024-07-31 16:00:00,2423.139,2427.214,2422.397,2427.11,3131,0,0,0.001
2024-07-31 16:30:00,2427.138,2427.726,2425.277,2426.845,2636,0,0,0.001
2024-07-31 17:00:00,2426.888,2428.987,2425.899,2427.84,3172,0,0,0.001
2024-07-31 17:30:00,2427.801,2428.491,2425.686,2425.837,2937,0,0,0.001
2024-07-31 18:00:00,2426.011,2427.467,2421.537,2424.927,6759,0,0,0.001
2024-07-31 18:30:00,2425.001,2435.373,2424.69,2433.799,8182,0,0,0.001
2024-07-31 19:00:00,2433.757,2443.998,2431.119,2442.237,8018,0,0,0.001
2024-07-31 19:30:00,2442.188,2450.827,2441.672,2449.804,6990,0,0,0.001
2024-07-31 20:00:00,2449.758,2450.951,2447.116,2447.648,3584,0,0,0.001
2024-07-31 20:30:00,2447.601,2448.998,2446.193,2447.786,2078,0,0,0.001
2024-07-31 22:00:00,2449.173,2449.505,2446.974,2447.404,1645,0,0,0.001
2024-07-31 22:30:00,2447.403,2448.119,2447.066,2447.555,1216,0,0,0.001
2024-07-31 23:00:00,2447.594,2447.955,2444.084,2445.27,1462,0,0,0.001
2024-07-31 23:30:00,2445.273,2446.876,2444.765,2445.743,1748,0,0,0.001
2024-08-01 00:00:00,2445.725,2446.985,2445.194,2445.35,3217,0,0,0.001
2024-08-01 00:30:00,2445.388,2449.407,2445.293,2447.575,3118,0,0,0.001
2024-08-01 01:00:00,2447.539,2458.35,2446.053,2457.713,7728,0,0,0.001
2024-08-01 01:30:00,2457.714,2457.974,2450.41,2451.357,6106,0,0,0.001
2024-08-01 02:00:00,2451.407,2451.459,2447.96,2449.475,4479,0,0,0.001
2024-08-01 02:30:00,2449.515,2449.997,2437.256,2441.167,5795,0,0,0.001
2024-08-01 03:00:00,2441.176,2443.546,2439.321,2443.209,4351,0,0,0.001
2024-08-01 03:30:00,2443.174,2444.63,2442.163,2442.777,2547,0,0,0.001
2024-08-01 04:00:00,2442.769,2445.777,2442.418,2445.777,2319,0,0,0.001
2024-08-01 04:30:00,2445.76,2446.815,2443.89,2444.239,2630,0,0,0.001
2024-08-01 05:00:00,2444.212,2447.968,2443.541,2446.556,2598,0,0,0.001
2024-08-01 05:30:00,2446.523,2447.589,2444.304,2446.906,3862,0,0,0.001
2024-08-01 06:00:00,2446.86,2448.819,2445.033,2446.495,4171,0,0,0.001
2024-08-01 06:30:00,2446.493,2447.171,2444.038,2444.795,4371,0,0,0.001
2024-08-01 07:00:00,2444.835,2444.877,2441.548,2443.229,4060,0,0,0.001
2024-08-01 07:30:00,2443.223,2443.832,2439.871,2440.325,3256,0,0,0.001
2024-08-01 08:00:00,2440.282,2442.323,2436.287,2436.689,4351,0,0,0.001
2024-08-01 08:30:00,2436.675,2437.703,2433.144,2433.855,4092,0,0,0.001
2024-08-01 09:00:00,2433.849,2435.044,2431.504,2432.879,3746,0,0,0.001
2024-08-01 09:30:00,2432.909,2434.453,2430.12,2432.937,3552,0,0,0.001
2024-08-01 10:00:00,2432.983,2436.772,2431.97,2435.794,3198,0,0,0.001
2024-08-01 10:30:00,2435.679,2436.308,2434.137,2435.166,2978,0,0,0.001
2024-08-01 11:00:00,2435.108,2438.841,2434.332,2438.713,3139,0,0,0.001
2024-08-01 11:30:00,2438.713,2442.888,2436.224,2440.725,3514,0,0,0.001
2024-08-01 12:00:00,2440.773,2445.998,2440.271,2444.342,4568,0,0,0.001
2024-08-01 12:30:00,2444.206,2454.872,2444.184,2450.6,7548,0,0,0.001
2024-08-01 13:00:00,2450.718,2455.154,2448.421,2453.435,6751,0,0,0.001
2024-08-01 13:30:00,2453.452,2457.355,2448.843,2453.69,8722,0,0,0.001
2024-08-01 14:00:00,2453.699,2462.302,2443.147,2445.107,13387,0,0,0.001
2024-08-01 14:30:00,2445.169,2452.824,2443.792,2448.504,9598,0,0,0.001
2024-08-01 15:00:00,2448.467,2451.743,2444.242,2446.799,7966,0,0,0.001
2024-08-01 15:30:00,2446.828,2449.533,2442.058,2445.107,6317,0,0,0.001
2024-08-01 16:00:00,2445.208,2447.318,2443.414,2446.262,5135,0,0,0.001
2024-08-01 16:30:00,2446.316,2448.761,2443.406,2444.468,4416,0,0,0.001
2024-08-01 17:00:00,2444.457,2444.701,2436.46,2437.045,7028,0,0,0.001
2024-08-01 17:30:00,2437.088,2439.45,2435.812,2439.283,3897,0,0,0.001
2024-08-01 18:00:00,2439.24,2441.002,2434.884,2436.039,3691,0,0,0.001
2024-08-01 18:30:00,2435.999,2440.505,2434.898,2439.563,3715,0,0,0.001
2024-08-01 19:00:00,2439.525,2443.224,2438.306,2443.224,3167,0,0,0.001
2024-08-01 19:30:00,2443.234,2444.099,2441.941,2443.053,2920,0,0,0.001
2024-08-01 20:00:00,2443.021,2443.697,2441.715,2442.83,2469,0,0,0.001
2024-08-01 20:30:00,2442.93,2447.553,2442.022,2446.649,1804,0,0,0.001
2024-08-01 22:00:00,2446.364,2447.374,2443.631,2446.16,1949,0,0,0.001
2024-08-01 22:30:00,2446.186,2446.885,2444.047,2445.155,2082,0,0,0.001
2024-08-01 23:00:00,2445.148,2446.526,2444.124,2445.011,1927,0,0,0.001
2024-08-01 23:30:00,2445.026,2446.345,2444.652,2445.844,1962,0,0,0.001
2024-08-02 00:00:00,2445.886,2449.491,2443.901,2449.491,3092,0,0,0.001
2024-08-02 00:30:00,2449.452,2452.36,2448.558,2449.05,3452,0,0,0.001
2024-08-02 01:00:00,2449.045,2450.981,2434.872,2443.044,8534,0,0,0.001
2024-08-02 01:30:00,2443.076,2447.724,2439.241,2447.179,5073,0,0,0.001
2024-08-02 02:00:00,2447.209,2454.883,2446.673,2451.534,6138,0,0,0.001
2024-08-02 02:30:00,2451.524,2455.698,2448.138,2455.575,4583,0,0,0.001
2024-08-02 03:00:00,2455.545,2459.412,2454.15,2454.819,5103,0,0,0.001
2024-08-02 03:30:00,2454.835,2455.258,2451.575,2454.432,2995,0,0,0.001
2024-08-02 04:00:00,2454.422,2457.819,2454.191,2457.545,2399,0,0,0.001
2024-08-02 04:30:00,2457.533,2460.354,2455.85,2457.85,2782,0,0,0.001
2024-08-02 05:00:00,2457.873,2459.947,2457.627,2458.517,2612,0,0,0.001
2024-08-02 05:30:00,2458.478,2466.889,2457.657,2466.678,4730,0,0,0.001
2024-08-02 06:00:00,2466.72,2468.48,2462.364,2464.921,5116,0,0,0.001
2024-08-02 06:30:00,2464.963,2467.792,2462.592,2465.583,3951,0,0,0.001
2024-08-02 07:00:00,2465.504,2466.736,2460.684,2462.941,4537,0,0,0.001
2024-08-02 07:30:00,2462.968,2464.565,2460.216,2461.538,4129,0,0,0.001
2024-08-02 08:00:00,2461.586,2465.312,2460.949,2464.936,3629,0,0,0.001
2024-08-02 08:30:00,2464.965,2465.227,2461.669,2462.063,3101,0,0,0.001
2024-08-02 09:00:00,2462.101,2464.296,2460.955,2461.403,2932,0,0,0.001
2024-08-02 09:30:00,2461.447,2463.966,2460.858,2463.884,2695,0,0,0.001
2024-08-02 10:00:00,2463.912,2465.371,2460.86,2463.496,3018,0,0,0.001
2024-08-02 10:30:00,2463.536,2464.978,2462.105,2463.593,2924,0,0,0.001
2024-08-02 11:00:00,2463.632,2464.651,2459.303,2461.623,3664,0,0,0.001
2024-08-02 11:30:00,2461.582,2461.624,2457.531,2459.259,3778,0,0,0.001
2024-08-02 12:00:00,2459.216,2460.778,2455.781,2456.635,4474,0,0,0.001
2024-08-02 12:30:00,2456.56,2477.704,2456.56,2472.856,18403,0,0,0.001
2024-08-02 13:00:00,2472.828,2474.236,2455.722,2465.992,16010,0,0,0.001
2024-08-02 13:30:00,2465.965,2471.397,2462.631,2469.775,12797,0,0,0.001
2024-08-02 14:00:00,2469.824,2474.369,2463.874,2464.6,12516,0,0,0.001
2024-08-02 14:30:00,2464.631,2465.626,2428.187,2431.556,26262,0,0,0.001
2024-08-02 15:00:00,2431.502,2435.775,2410.794,2426.035,20260,0,0,0.001
2024-08-02 15:30:00,2425.988,2433.23,2419.528,2433.12,12341,0,0,0.001
2024-08-02 16:00:00,2433.068,2439.293,2429.393,2436.161,11007,0,0,0.001
2024-08-02 16:30:00,2436.11,2436.195,2426.261,2430.53,6994,0,0,0.001
2024-08-02 17:00:00,2430.518,2431.601,2422.959,2426.793,5921,0,0,0.001
2024-08-02 17:30:00,2426.835,2431.082,2426.505,2427.846,4298,0,0,0.001
2024-08-02 18:00:00,2427.787,2433.632,2426.557,2432.477,3580,0,0,0.001
2024-08-02 18:30:00,2432.5,2433.097,2426.798,2428.984,3449,0,0,0.001
2024-08-02 19:00:00,2429.011,2431.952,2425.587,2431.876,3597,0,0,0.001
2024-08-02 19:30:00,2431.87,2438.237,2431.688,2437.618,3754,0,0,0.001
2024-08-02 20:00:00,2437.645,2438.069,2435.539,2437.202,2403,0,0,0.001
2024-08-02 20:30:00,2437.2,2442.477,2436.998,2441.892,2448,0,0,0.001
2024-08-04 22:00:00,2441.02,2446.317,2437.915,2438.933,4117,0,0,0.001
2024-08-04 22:30:00,2438.928,2441.501,2438.297,2441.39,2587,0,0,0.001
2024-08-04 23:00:00,2441.379,2445.778,2440.308,2443.869,2993,0,0,0.001
2024-08-04 23:30:00,2443.874,2444.124,2439.049,2440.952,3572,0,0,0.001
2024-08-05 00:00:00,2440.984,2440.984,2413.695,2425.599,12773,0,0,0.001
2024-08-05 00:30:00,2425.554,2431.739,2419.161,2422.122,11352,0,0,0.001
2024-08-05 01:00:00,2422.091,2438.819,2420.129,2434.451,14275,0,0,0.001
2024-08-05 01:30:00,2434.38,2441.927,2428.425,2439.426,9325,0,0,0.001
2024-08-05 02:00:00,2439.442,2439.763,2433.006,2437.986,6134,0,0,0.001
2024-08-05 02:30:00,2437.958,2446.165,2435.523,2442.734,5751,0,0,0.001
2024-08-05 03:00:00,2442.687,2447.526,2442.682,2444.372,5903,0,0,0.001
2024-08-05 03:30:00,2444.384,2452.51,2442.791,2450.956,4117,0,0,0.001
2024-08-05 04:00:00,2451.022,2458.836,2450.841,2454.159,6193,0,0,0.001
2024-08-05 04:30:00,2454.13,2455.435,2451.786,2452.722,4248,0,0,0.001
2024-08-05 05:00:00,2452.636,2452.636,2443.114,2444.591,5559,0,0,0.001
2024-08-05 05:30:00,2444.621,2446.008,2432.395,2437.913,11968,0,0,0.001
2024-08-05 06:00:00,2437.961,2438.726,2422.064,2428.07,13891,0,0,0.001
2024-08-05 06:30:00,2428.004,2432.59,2424.959,2428.563,7677,0,0,0.001
2024-08-05 07:00:00,2428.557,2443.748,2424.557,2441.565,7608,0,0,0.001
2024-08-05 07:30:00,2441.611,2445.624,2430.534,2431.98,7648,0,0,0.001
2024-08-05 08:00:00,2432.021,2434.402,2427.167,2428.08,6445,0,0,0.001
2024-08-05 08:30:00,2428.043,2428.698,2423.262,2424.947,5663,0,0,0.001
2024-08-05 09:00:00,2424.986,2426.149,2419.145,2422.04,6526,0,0,0.001
2024-08-05 09:30:00,2422.004,2428.73,2420.559,2424.084,7248,0,0,0.001
2024-08-05 10:00:00,2424.171,2425.655,2418.675,2420.681,5905,0,0,0.001
2024-08-05 10:30:00,2420.704,2423.014,2408.076,2408.584,6653,0,0,0.001
2024-08-05 11:00:00,2408.625,2408.625,2394.487,2397.675,10950,0,0,0.001
2024-08-05 11:30:00,2397.625,2398.054,2383.239,2386.736,11200,0,0,0.001
2024-08-05 12:00:00,2386.772,2392.254,2366.832,2369.639,16551,0,0,0.001
2024-08-05 12:30:00,2369.672,2378.442,2364.234,2374.486,16218,0,0,0.001
2024-08-05 13:00:00,2374.523,2394.213,2374.523,2385.984,17462,0,0,0.001
2024-08-05 13:30:00,2386.042,2396.993,2382.318,2393.34,18428,0,0,0.001
2024-08-05 14:00:00,2393.309,2397.035,2386.894,2387.634,14205,0,0,0.001
2024-08-05 14:30:00,2387.672,2397.515,2386.934,2396.548,11007,0,0,0.001
2024-08-05 15:00:00,2396.52,2412.236,2396.468,2406.419,12024,0,0,0.001
2024-08-05 15:30:00,2406.411,2409.615,2401.877,2402.831,8609,0,0,0.001
2024-08-05 16:00:00,2402.782,2408.251,2398.986,2406.905,7108,0,0,0.001
2024-08-05 16:30:00,2406.951,2408.73,2402.311,2403.063,5755,0,0,0.001
2024-08-05 17:00:00,2403.034,2406.63,2400.196,2403.462,5772,0,0,0.001
2024-08-05 17:30:00,2403.399,2406.427,2400.795,2405.023,4735,0,0,0.001
2024-08-05 18:00:00,2405.013,2408.923,2404.058,2405.84,3685,0,0,0.001
2024-08-05 18:30:00,2405.792,2407.65,2403.7,2404.904,3489,0,0,0.001
2024-08-05 19:00:00,2404.941,2409.587,2404.619,2408.404,3800,0,0,0.001
2024-08-05 19:30:00,2408.408,2413.06,2407.676,2407.676,3930,0,0,0.001
2024-08-05 20:00:00,2407.658,2408.721,2405.412,2407.21,3110,0,0,0.001
2024-08-05 20:30:00,2407.153,2411.608,2407.097,2409.343,2274,0,0,0.001
2024-08-05 22:00:00,2410.644,2412.562,2410.212,2410.311,1827,0,0,0.001
2024-08-05 22:30:00,2410.316,2411.014,2407.909,2408.876,1736,0,0,0.001
2024-08-05 23:00:00,2408.933,2410.001,2407.96,2408.848,2144,0,0,0.001
2024-08-05 23:30:00,2408.819,2409.206,2404.34,2404.837,2818,0,0,0.001
2024-08-06 00:00:00,2404.865,2412.964,2404.515,2411.672,4909,0,0,0.001
2024-08-06 00:30:00,2411.651,2418.371,2409.632,2415.9,5163,0,0,0.001
2024-08-06 01:00:00,2415.829,2417.687,2411.938,2416.217,7456,0,0,0.001
2024-08-06 01:30:00,2416.179,2417.177,2410.719,2412.389,5535,0,0,0.001
2024-08-06 02:00:00,2412.36,2413.267,2409.227,2411.744,3989,0,0,0.001
2024-08-06 02:30:00,2411.713,2412.508,2405.825,2407.428,5137,0,0,0.001
2024-08-06 03:00:00,2407.468,2410.659,2406.491,2409.7,3710,0,0,0.001
2024-08-06 03:30:00,2409.735,2411.082,2407.688,2409.017,3186,0,0,0.001
2024-08-06 04:00:00,2409.013,2412.647,2408.312,2410.328,2901,0,0,0.001
2024-08-06 04:30:00,2410.306,2410.848,2406.335,2408.073,3839,0,0,0.001
2024-08-06 05:00:00,2408.07,2411.846,2407.673,2409.831,3897,0,0,0.001
2024-08-06 05:30:00,2409.803,2411.424,2398.107,2398.771,7818,0,0,0.001
2024-08-06 06:00:00,2398.867,2407.026,2394.78,2406.463,8646,0,0,0.001
2024-08-06 06:30:00,2406.426,2408.32,2401.482,2401.541,7127,0,0,0.001
2024-08-06 07:00:00,2401.495,2407.822,2401.425,2406.131,6084,0,0,0.001
2024-08-06 07:30:00,2406.172,2410.675,2404.313,2409.835,5119,0,0,0.001
2024-08-06 08:00:00,2409.935,2415.389,2408.317,2409.124,5218,0,0,0.001
2024-08-06 08:30:00,2409.122,2413.841,2408.073,2411.06,3448,0,0,0.001
2024-08-06 09:00:00,2411.107,2414.66,2410.282,2412.813,4028,0,0,0.001
2024-08-06 09:30:00,2412.781,2415.536,2411.944,2413.296,3769,0,0,0.001
2024-08-06 10:00:00,2413.285,2416.344,2412.122,2413.811,3622,0,0,0.001
